Label;Area;XM;YM;Width;Height;Circ.;AR;Round;Area_mm2;Days;Plate_location;Drop_size_init;Cell_num_init;Plate;XM_corr;YM_corr;Voronoi_area;Place;Column
T11024.jpg_b-1.tif;1459;394.55;398.91;44;43;0.92;1.01;0.99;26.23816609;12;extra;extra;extra;T2;191.56;252.48;0;#N/A;e
T11024.jpg_b-1.tif;4533;569.78;424.43;78;75;0.9;1.04;0.96;81.51994988;12;D4;0.5;8000;T2;366.79;278;21147;Edge;D
T11024.jpg_b-1.tif;3636;327.72;423.58;69;67;0.91;1.02;0.98;65.38860308;12;B4;0.5;2000;T2;124.73;277.15;17954;Mid;B
T11024.jpg_b-1.tif;3633;454.52;424.6;69;68;0.9;1.01;0.99;65.33465209;12;C4;0.5;4000;T2;251.53;278.17;16934;Mid;C
T11024.jpg_b-1.tif;4094;210.72;429.06;74;73;0.9;1.03;0.97;73.62512129;12;A4;0.5;1000;T2;7.73;282.63;20937;Edge;A
T11024.jpg_b-1.tif;6159;331.25;560.57;89;89;0.91;1.01;0.99;110.7613879;12;B3;5;2000;T2;128.26;414.14;17284;Mid;B
T11024.jpg_b-1.tif;7067;569.13;562.79;97;94;0.9;1.03;0.97;127.090555;12;D3;5;8000;T2;366.14;416.36;21704;Edge;D
T11024.jpg_b-1.tif;6719;207.91;564.06;95;92;0.9;1.04;0.96;120.8322399;12;A3;5;1000;T2;4.92;417.63;21052;Edge;A
T11024.jpg_b-1.tif;6116;454.21;563.09;88;88;0.91;1.01;0.99;109.9880903;12;C3;5;4000;T2;251.22;416.66;17071;Mid;C
T11024.jpg_b-1.tif;6516;571.83;699.84;93;90;0.9;1.03;0.97;117.181556;12;D2;4;8000;T2;368.84;553.41;21936;Edge;D
T11024.jpg_b-1.tif;5849;212.79;705.06;90;86;0.89;1.05;0.95;105.186452;12;A2;4;1000;T2;9.8;558.63;20053;Edge;A
T11024.jpg_b-1.tif;5491;455.03;706.79;84;83;0.9;1.01;0.99;98.7483002;12;C2;4;4000;T2;252.04;560.36;16112;Mid;C
T11024.jpg_b-1.tif;5489;332.11;709.14;84;84;0.9;1.02;0.98;98.71233287;12;B2;4;2000;T2;129.12;562.71;16230;Mid;B
T11024.jpg_b-1.tif;6451;575.33;842.78;92;91;0.89;1.02;0.98;116.0126178;12;D1;3;8000;T2;372.34;696.35;25825;Corner;D
T11024.jpg_b-1.tif;5735;211.82;844.64;88;86;0.88;1.04;0.96;103.1363143;12;A1;3;1000;T2;8.83;698.21;21032;Corner;A
T11024.jpg_b-1.tif;5439;335.57;843.53;83;83;0.91;1.02;0.98;97.81314966;12;B1;3;2000;T2;132.58;697.1;18834;Edge;B
T11024.jpg_b-1.tif;5379;455.61;843.95;83;84;0.9;1.01;0.99;96.73412981;12;C1;3;4000;T2;252.62;697.52;19114;Edge;C
v1013.jpg_b-1.tif;1555;228.22;173.61;49;49;0.66;1.32;0.76;27.96459785;1;A6;5;4000;V2;0;0;18776;Corner;A
v1013.jpg_b-1.tif;1988;345.82;176.14;50;51;0.9;1;1;35.75152446;1;B6;5;8000;V2;117.6;2.53;15432;Edge;B
v1013.jpg_b-1.tif;2120;345.96;313.02;56;56;0.63;1.03;0.97;38.12536813;1;B5;4;8000;V2;117.74;139.41;16974;Mid;B
v1013.jpg_b-1.tif;1579;580.97;431.08;45;48;0.7;1.11;0.9;28.39620579;1;D4;3;2000;V2;352.75;257.47;21147;Edge;D
v1013.jpg_b-1.tif;390;597.4;862.49;23;23;0.69;1.07;0.94;7.013629043;1;D1;0.5;2000;V2;369.18;688.88;25825;Corner;D
s11014.jpg_a.tif;2884;324.25;79.07;61;62;0.83;1.02;0.98;51.86488759;2;C6;5;4000;S1;252.07;0;14858;Edge;C
s11014.jpg_a.tif;2875;72.18;86.16;62;63;0.7;1.03;0.98;51.70303461;2;A6;5;1000;S1;0;7.09;18776;Corner;A
s11014.jpg_a.tif;2928;198.28;84.49;63;62;0.77;1.05;0.95;52.65616882;2;B6;5;2000;S1;126.1;5.42;15432;Edge;B
s11014.jpg_a.tif;1051;86.8;783.21;55;40;0.26;1.24;0.8;18.90083109;2;A1;0.5;1000;S1;14.62;704.14;24266;Corner;A
s11014.jpg_a.tif;1596;80.94;508.9;47;48;0.77;1.02;0.98;28.70192809;2;A3;2;1000;S1;8.76;429.83;21052;Edge;A
t11017.jpg_a.tif;3276;72.79;82.67;68;68;0.7;1.02;0.98;58.91448396;5;A6;2;1000;T1;0;0;21771;Corner;A
t11017.jpg_a.tif;2557;329.64;350.94;61;60;0.65;1;1;45.98422939;5;C4;0.5;4000;T1;256.85;268.27;16376;Mid;C
v11024.jpg_a.tif;5344;216.51;117.08;81;84;0.83;1.04;0.96;96.10470156;12;B6;5;8000;V1;113.4;0;15432;Edge;B
v11024.jpg_a.tif;7195;103.11;117.23;126;85;0.59;1.66;0.6;129.392464;12;A6;5;4000;V1;0;0.15;18776;Corner;A
v11021.jpg_a.tif;5272;205.59;93.8;82;84;0.78;1.04;0.96;94.80987774;9;B6;5;8000;V1;112.83;0;15432;Edge;B
v11021.jpg_a.tif;7074;92.76;95.6;125;85;0.53;1.67;0.6;127.2164406;9;A6;5;4000;V1;0;1.8;18776;Corner;A
s11017.jpg_a.tif;4689;420.11;65.69;76;79;0.77;1.05;0.95;84.3254015;5;D6;5;8000;S1;371.47;0;18749;Corner;D
s11017.jpg_a.tif;4402;301.87;70.01;76;77;0.73;1.01;0.99;79.16408987;5;C6;5;4000;S1;253.23;4.32;14858;Edge;C
s11017.jpg_a.tif;4551;48.64;76.91;78;78;0.72;1.03;0.97;81.84365584;5;A6;5;1000;S1;0;11.22;18776;Corner;A
s11017.jpg_a.tif;4405;175.21;75.41;77;75;0.61;1.01;0.99;79.21804086;5;B6;5;2000;S1;126.57;9.72;15432;Edge;B
s11017.jpg_a.tif;4045;301.79;207.74;73;74;0.81;1.02;0.98;72.74392175;5;C5;4;4000;S1;253.15;142.05;16406;Mid;C
s11017.jpg_a.tif;3842;178.39;210.07;73;72;0.69;1.01;0.99;69.09323791;5;B5;4;2000;S1;129.75;144.38;16974;Mid;B
s11017.jpg_a.tif;4334;420.22;212.65;75;77;0.77;1.03;0.97;77.9412007;5;D5;4;8000;S1;371.58;146.96;21534;Edge;D
s11017.jpg_a.tif;4107;53.1;217.94;76;75;0.69;1.01;0.99;73.85890893;5;A5;4;1000;S1;4.46;152.25;21100;Edge;A
s11017.jpg_a.tif;3903;419.77;349.31;74;70;0.74;1.03;0.97;70.19024143;5;D4;3;8000;S1;371.13;283.62;21147;Edge;D
s11017.jpg_a.tif;3554;304.53;348.54;70;68;0.71;1.03;0.97;63.91394262;5;C4;3;4000;S1;255.89;282.85;16934;Mid;C
s11017.jpg_a.tif;3624;177.63;354.48;69;70;0.7;1.01;0.99;65.17279911;5;B4;3;2000;S1;128.99;288.79;17954;Mid;B
s11017.jpg_a.tif;3708;52.15;355.59;71;70;0.66;1.01;0.99;66.68342691;5;A4;3;1000;S1;3.51;289.9;20937;Edge;A
s11017.jpg_a.tif;3492;423.21;489.47;71;67;0.77;1.04;0.96;62.79895543;5;D3;2;8000;S1;374.57;423.78;21704;Edge;D
s11017.jpg_a.tif;3218;304.27;493.93;65;65;0.73;1.01;0.99;57.87143144;5;C3;2;4000;S1;255.63;428.24;17071;Mid;C
s11017.jpg_a.tif;3137;55.38;498.93;64;66;0.65;1.03;0.97;56.41475464;5;A3;2;1000;S1;6.74;433.24;21052;Edge;A
s11017.jpg_a.tif;3194;183.27;498.75;64;66;0.67;1.03;0.98;57.4398235;5;B3;2;2000;S1;134.63;433.06;17284;Mid;B
s11017.jpg_a.tif;2983;425.01;629.33;64;61;0.86;1.05;0.95;53.64527035;5;D2;1;8000;S1;376.37;563.64;21936;Edge;D
s11017.jpg_a.tif;2536;306.6;634.25;59;58;0.72;1.01;0.99;45.60657245;5;C2;1;4000;S1;257.96;568.56;16112;Mid;C
s11017.jpg_a.tif;2460;181.96;634.88;57;58;0.77;1.02;0.98;44.23981397;5;B2;1;2000;S1;133.32;569.19;16230;Mid;B
s11017.jpg_a.tif;2582;60.86;637.18;59;58;0.71;1;1;46.433821;5;A2;1;1000;S1;12.22;571.49;20053;Edge;A
s11017.jpg_a.tif;2054;312.53;766.17;52;52;0.82;1;1;36.9384463;5;C1;0.5;4000;S1;263.89;700.48;18896;Edge;C
s11017.jpg_a.tif;2631;427.69;769.76;59;59;0.84;1.04;0.96;47.31502055;5;D1;0.5;8000;S1;379.05;704.07;25639;Corner;D
s11017.jpg_a.tif;2152;62.7;771.21;54;54;0.73;1.03;0.97;38.70084539;5;A1;0.5;1000;S1;14.06;705.52;24266;Corner;A
s11017.jpg_a.tif;2244;186.58;772.76;55;54;0.78;1.02;0.98;40.3553425;5;B1;0.5;2000;S1;137.94;707.07;20497;Edge;B
v11018.jpg_a.tif;4552;407.73;89.07;75;78;0.87;1.06;0.94;81.8616395;6;D6;5;2000;V1;362.68;1.19;18749;Corner;D
v11018.jpg_a.tif;4349;170.77;92.24;73;79;0.86;1.06;0.95;78.21095567;6;B6;5;8000;V1;125.72;4.36;15432;Edge;B
v11018.jpg_a.tif;4372;45.05;93.67;74;76;0.91;1.02;0.98;78.62457994;6;A6;5;4000;V1;0;5.79;18776;Corner;A
v11018.jpg_a.tif;4307;299.54;94.13;75;75;0.87;1.03;0.97;77.45564177;6;C6;5;1000;V1;254.49;6.25;15465;Edge;C
v11018.jpg_a.tif;1213;105.44;87.88;39;41;0.88;1.05;0.95;21.81418469;6;extra;extra;extra;V1;60.39;0;0;#N/A;e
v11018.jpg_a.tif;4421;297.53;221.97;78;75;0.73;1.05;0.96;79.50577949;6;C5;4;1000;V1;252.48;134.09;16406;Mid;C
v11018.jpg_a.tif;4391;410.93;222.59;75;76;0.87;1.04;0.96;78.96626956;6;D5;4;2000;V1;365.88;134.71;21534;Edge;D
v11018.jpg_a.tif;4408;168.94;225.72;81;75;0.8;1.03;0.97;79.27199185;6;B5;4;8000;V1;123.89;137.84;16974;Mid;B
v11018.jpg_a.tif;4395;50.29;230.72;78;75;0.87;1.02;0.98;79.03820422;6;A5;4;4000;V1;5.24;142.84;21100;Edge;A
v11018.jpg_a.tif;724;112.38;279.45;29;35;0.84;1.16;0.86;13.02017289;6;extra;extra;extra;V1;67.33;191.57;0;#N/A;e
v11018.jpg_a.tif;4041;298.93;364.58;73;73;0.84;1.02;0.98;72.67198709;6;C4;3;1000;V1;253.88;276.7;16934;Mid;C
v11018.jpg_a.tif;4063;412.03;363.55;72;72;0.81;1.05;0.96;73.0676277;6;D4;3;2000;V1;366.98;275.67;21147;Edge;D
v11018.jpg_a.tif;4074;169.02;365.11;74;75;0.69;1.03;0.98;73.26544801;6;B4;3;8000;V1;123.97;277.23;17954;Mid;B
v11018.jpg_a.tif;3970;48.34;368.12;76;70;0.81;1.03;0.97;71.39514693;6;A4;3;4000;V1;3.29;280.24;20937;Edge;A
v11018.jpg_a.tif;3804;52.01;507.19;75;69;0.79;1.04;0.97;68.40985867;6;A3;2;4000;V1;6.96;419.31;21052;Edge;A
v11018.jpg_a.tif;3681;168.17;508.09;75;70;0.68;1.02;0.98;66.19786797;6;B3;2;8000;V1;123.12;420.21;17284;Mid;B
v11018.jpg_a.tif;3420;300.48;508.96;69;68;0.82;1.03;0.97;61.50413161;6;C3;2;1000;V1;255.43;421.08;17071;Mid;C
v11018.jpg_a.tif;3672;414.17;511.41;69;68;0.88;1.01;0.99;66.03601499;6;D3;2;2000;V1;369.12;423.53;21704;Edge;D
v11018.jpg_a.tif;3127;50.67;644.51;65;62;0.85;1.05;0.96;56.234918;6;A2;1;4000;V1;5.62;556.63;20053;Edge;A
v11018.jpg_a.tif;3178;170.01;646.82;69;65;0.71;1.03;0.97;57.15208487;6;B2;1;8000;V1;124.96;558.94;16230;Mid;B
v11018.jpg_a.tif;3483;413.56;642.81;76;63;0.77;1.31;0.76;62.63710246;6;D2;1;2000;V1;368.51;554.93;21936;Edge;D
v11018.jpg_a.tif;3109;298;647.94;64;65;0.84;1.02;0.98;55.91121204;6;C2;1;1000;V1;252.95;560.06;16112;Mid;C
v11018.jpg_a.tif;2760;305.23;779.27;60;60;0.9;1.02;0.98;49.63491323;6;C1;0.5;1000;V1;260.18;691.39;19114;Edge;C
v11018.jpg_a.tif;3434;169.64;780.2;83;60;0.74;1.46;0.69;61.75590291;6;B1;0.5;8000;V1;124.59;692.32;18834;Edge;B
v11018.jpg_a.tif;2491;53.17;780.37;57;57;0.91;1.02;0.98;44.79730756;6;A1;0.5;4000;V1;8.12;692.49;21032;Corner;A
v11018.jpg_a.tif;2825;420.2;782.22;59;61;0.9;1.04;0.96;50.8038514;6;D1;0.5;2000;V1;375.15;694.34;25825;Corner;D
